field_id,date,temp_avg,rainfall_mm,soil_ph,soil_moisture,ndvi,growth_stage,market_price_per_unit,yield_kg_per_ha
F027,2026-04-01 10:52:30.754805,24.041648548053097,22.93154781546406,7.076803969802587,0.6431967693748604,0.780885062246367,3,505.84920465210024,504.50243945649964
F001,2026-01-17 10:52:30.823120,14.245010472811828,25.118172168729007,6.847154885553323,0.6275723342993428,0.532577012494358,1,645.3022164751596,484.01470670598815
F012,2025-06-07 10:52:30.826086,27.45577622797575,76.72605446577248,6.497550369367079,0.3258428868094987,0.5436392438271344,2,620.9190180422568,508.3920542292974
F029,2025-07-12 10:52:30.770975,17.906870366918913,59.23390359126367,6.872212309891358,0.47637713356131317,0.5270238469955857,2,518.0048378945056,481.3450538421003
F007,2025-11-28 10:52:30.818056,29.178855254138327,67.1824674219311,7.799438659979202,0.40345524331007754,0.3427941787787188,1,438.6925516534599,400.93043618199755
F015,2025-07-15 10:52:30.831229,31.092169578840277,62.630774577545026,6.818470911165171,0.3242898930904713,0.6608721262030226,4,454.0828414003482,634.0251943095385
F050,2025-10-31 10:52:30.760181,23.328143356778998,8.949521977327976,6.546940891604273,0.7697056506501454,0.3307847829008776,1,517.6785690502988,259.83239747280373
F001,2025-09-05 10:52:30.807186,20.085514636490366,61.67769019845383,5.946522312988303,0.4364975198053411,0.6509999035526693,1,583.0258111246425,424.52008724341727
F016,2025-10-26 10:52:30.826833,24.660122265542476,75.86398363813618,6.576101756857247,0.6358686030692267,0.39277673502766197,4,369.1057462274091,542.6568426308665
F011,2026-01-13 10:52:30.749131,13.82422036186793,83.14723239733232,5.90041148173284,0.24106312904858535,1.0041322369236534,1,564.7318311625919,441.2098856025607
F041,2025-12-15 10:52:30.768694,15.12096533633696,75.01077786023242,6.827713859388386,0.5458151447298074,0.3476522360319394,3,613.8492365942084,526.9233320223688
F030,2025-08-05 10:52:30.792644,31.40570033046358,49.63518490778743,6.9840399955753405,0.7942015379789664,0.6251566751525541,4,422.63171155736813,672.9006774338027
F014,2026-03-20 10:52:30.802087,26.346123183716763,28.0766127824122,6.503959526200186,0.20409934871498192,0.7910634325424654,4,639.4634896431129,555.2471179009492
F026,2025-09-23 10:52:30.806831,23.09153998133806,6.221680561701135,6.775571016436465,0.6929780835905519,0.4846252803333435,4,571.2190900315998,509.320261121967
F042,2025-07-21 10:52:30.795304,25.24964974735185,28.687682744664865,7.44109793238405,0.7355684131110574,0.5015591386000475,4,466.9682608542928,604.9865560460252
F012,2025-12-10 10:52:30.822573,23.139765233754765,35.325390696038355,6.9490089864018705,0.3700067884400816,0.6515950520598296,3,466.8731993830134,568.1205877060877
F008,2025-08-30 10:52:30.788713,14.91671427901094,78.99922895611269,6.578879842961023,0.5369094778790887,0.6948135430989149,1,498.5105574093568,449.8634254216711
F001,2025-12-21 10:52:30.800212,36.943205328431084,31.342711654794208,6.835104273872187,0.4704895988169322,0.6367883678825057,4,376.8284199700861,515.7894428449345
F030,2025-05-15 10:52:30.827069,4.945876493254474,14.928653101841668,6.680119401477413,0.5758342114831064,0.550357686553257,2,455.7942136253009,411.16543650978025
F036,2026-03-18 10:52:30.756290,34.9507369965111,33.591442421184304,6.13414758405988,0.46713102303683957,0.22752366528679657,3,405.0423430657361,524.4028524095392
F019,2025-09-16 10:52:30.829620,28.43563138530135,0.0,5.632490243718757,0.6347792925323965,0.45920039005921565,3,491.79571807603355,491.7949370582107
F045,2025-06-27 10:52:30.749625,29.36017038550543,96.93527300993253,6.872284781815625,0.4849503661239194,0.5136148915891019,3,518.4522155168593,555.446309580045
F029,2026-01-12 10:52:30.759886,25.675433350804283,56.979680828745806,6.604423695523511,0.5395162429217141,0.5153754721327635,4,496.98000603781986,633.2063357314606
F006,2025-06-03 10:52:30.807961,24.696202490309336,39.04872801930085,6.823003636128887,0.3555970079579234,0.6002316496296816,3,473.32724098365685,517.7806454322879
F022,2026-02-15 10:52:30.765064,27.626776557705277,64.67687264761341,6.412370216234356,0.6739180541248473,0.8490719833440041,4,674.7784846610285,679.590419569954
F012,2026-03-05 10:52:30.781853,17.857666934231258,33.37357060887091,6.6497180251065755,0.8525486795144682,0.6006418725150034,4,269.3804785504572,562.2493943284966
F015,2025-08-25 10:52:30.807381,27.30652614594197,64.43501290193687,6.090579444345541,0.44302540217742986,0.5623272597722777,1,399.9080383687186,477.90796164455065
F028,2025-06-02 10:52:30.803020,16.03339078497032,0.94899145358103,6.500422002766868,0.2772652998768838,0.42971179804747583,1,559.5273450018079,254.13468181226006
F018,2025-06-28 10:52:30.740045,22.799866155786447,0.0,7.546424500478173,0.2877099789676043,0.4154025588614725,1,356.6395575693882,425.30798221494734
F050,2026-03-24 10:52:30.800198,-6.808582830141411,28.91524820520655,5.242716567136625,0.31448708348527,0.6751915731622715,4,453.19148545676353,436.4648089578326
F044,2025-10-03 10:52:30.807087,45.41982223372154,95.53061484556974,7.098494530410361,0.5780365254436002,0.8582823218772773,2,583.6708862255142,684.4419416230479
F020,2025-05-19 10:52:30.776854,23.258691569481524,56.67691912963025,5.820440708705874,0.23667623127878384,0.3909385384396258,4,635.5321202117475,529.6029592527573
F045,2026-03-30 10:52:30.807807,31.415216220630242,55.324205639888056,7.288232380125084,0.4981577567088485,0.5598425386488892,1,522.5474067490989,464.50300585713825
F029,2025-12-01 10:52:30.827055,38.98221420524351,48.842016178613214,5.543329788223637,0.6451193006448268,0.3887313741937515,4,557.4714636325409,561.7443172183918
F021,2025-09-27 10:52:30.752001,24.33895681990861,32.775620057891814,6.2811688891774695,0.8419466010980782,0.525034797676841,3,557.6191468757851,510.6695169845484
F027,2025-11-13 10:52:30.759047,20.919392798968914,52.40004825867639,6.046960630290024,0.556497391644115,0.8623134035723032,3,713.0397079370256,628.3265346242586
F028,2025-07-22 10:52:30.766135,23.14856790464543,7.1672248412617705,6.4105440935216125,0.605450652923287,0.4055887784195298,2,420.22336411071086,411.0018946798134
F029,2026-02-07 10:52:30.819987,29.67597350427811,0.0,6.869841943720413,0.6303374957537888,0.5053907594050702,1,456.05488729896865,394.2065616125916
F014,2025-11-12 10:52:30.822601,5.499227630702876,45.36167851278918,6.53538607921332,0.5898527297079421,0.6305434355392378,2,678.5782437458065,435.9487250358742
F018,2025-12-14 10:52:30.778390,23.518685563479472,65.40986817002506,6.308729857928518,0.2908414389796732,0.34216814887297275,2,661.8405441972319,425.6225413443421
F041,2025-09-09 10:52:30.787502,38.37040109999542,49.62686458156359,7.030415354477687,0.7632166488539329,0.6590578953210614,4,418.9969070553796,548.885097683771
F008,2026-01-18 10:52:30.801022,31.743199934877946,81.8190945136154,6.136576260775252,0.721485312453439,0.7118497202652208,1,467.34963831705574,560.9693424100118
F013,2025-05-12 10:52:30.781060,18.969552331835402,64.1639797914892,6.478121845803577,0.7546117738128894,0.6680123781887857,1,557.4448878921816,433.5728915230226
F024,2025-07-17 10:52:30.784399,25.270591095488168,48.07015658490379,5.994486240809994,0.5924336119309251,0.4635775511514231,2,435.91195302520475,449.9864955120525
F004,2026-01-31 10:52:30.824560,17.66101047183272,89.77071606658404,6.544558651530737,0.5373412190937867,0.6144716697605352,1,495.169435725207,452.11575855551865
F021,2025-08-26 10:52:30.821304,25.388813334852102,48.99141608683343,6.328531712817764,0.5833535405549597,0.46298256078531397,1,609.7207669076737,513.4154971205763
F009,2025-07-24 10:52:30.810810,20.866950525230752,52.74048774209989,5.982371661624257,0.5650335269759804,0.8068370682739383,3,476.3983007831672,546.9860832851633
F044,2025-10-16 10:52:30.757112,25.809821687453745,55.63497837955744,6.068126557617017,0.5938440951893935,0.37047924782429653,1,458.25850632233846,355.07050025682133
F048,2025-06-25 10:52:30.745429,37.751337354806154,49.71291659639605,6.056610492572269,0.27865647451065034,0.8431938602058935,4,618.3832201548997,601.3245885418326
F043,2025-11-05 10:52:30.823009,28.76853735241603,83.94275270583734,6.0219220766048425,0.36988487495235434,0.35753062808732117,1,447.37364530394683,405.02104550280575
F006,2026-02-11 10:52:30.821791,20.554699857775997,81.46754566552207,6.60981442872307,0.5157610191587663,0.26348080301153254,2,442.94500420361084,373.42063303147563
F032,2026-01-23 10:52:30.801449,30.206290195954743,78.71821207774343,5.453477591367758,0.46709130693375195,0.3886229191798116,4,380.8071605098081,618.7593491334434
F049,2025-05-17 10:52:30.761769,26.562856813427473,52.848354468644224,7.164338056203284,0.5019970898764406,0.5652265069550997,4,549.740161898289,579.2632146036591
F010,2025-05-11 10:52:30.765709,13.669913207551469,26.83313412853429,5.885708757140133,0.5161910048016034,0.5879295510049768,3,574.2389306634161,450.4099915239934
F028,2026-03-06 10:52:30.825615,14.410814240918995,47.64955416815727,6.475103611373327,0.5527061680519049,0.5079199166586466,4,498.5422841103592,537.045202608416
F021,2025-08-05 10:52:30.776167,18.1917723402549,67.85904351904611,6.95683469428189,0.4941393516953167,0.5991506670052483,1,601.6080348091086,402.21414664203684
F030,2025-05-22 10:52:30.754846,20.00934966956983,69.84053023465844,5.9769731721587265,0.5173006781898732,0.5442745315421235,2,577.1487862635861,511.1587992271604
F032,2025-09-14 10:52:30.777725,14.95488176921958,38.69582932126119,6.67332391250399,0.8027759726932461,0.5291645217136952,2,402.8940267745023,452.06244740511204
F049,2025-09-30 10:52:30.760167,25.85636228470522,39.62937072878236,6.9059834497601456,0.2509235750849128,0.3973327022889413,2,614.8486039660502,373.3471801889521
F015,2025-07-27 10:52:30.790328,24.767007067020103,76.29476554157425,6.548989818457098,0.578286903481887,0.7674672525882223,4,496.2052226563371,622.452457801027
F033,2026-03-08 10:52:30.740285,12.784772409128294,85.14386581134055,6.3893814482272075,0.6499411158664605,0.4791661726626508,3,347.3310753531565,608.4653443571334
F048,2026-02-23 10:52:30.788537,27.337439821910476,61.680553215476735,5.925613023437615,0.5917022423867502,0.6032554604430277,2,644.3548009875747,427.5556080160619
F001,2025-12-16 10:52:30.808591,21.948671521456898,35.43996832169057,6.013187613699296,0.4115415775692496,0.525646335938292,1,495.90021275547,358.7551633318575
F010,2025-05-24 10:52:30.815283,26.571343346545934,54.104535981766354,6.7368221689995655,0.5148573833328078,0.6451119556160286,4,569.3962151750706,642.3751259214547
F003,2025-10-02 10:52:30.801863,28.239987945955548,54.51247334698386,5.973067118030739,0.6572290012945882,0.5857607701061411,3,326.6427856317538,558.9670903763597
F025,2025-05-25 10:52:30.829702,33.942845478168785,52.91622784113155,6.348197751497107,0.49946229328527525,0.7520452497806785,2,540.1270910330549,494.1073930964988
F043,2025-06-03 10:52:30.790719,20.221482151981526,20.392374048642438,7.411682528413335,0.6569248890837819,0.5499765777929612,2,745.7798911404095,445.63776120663533
F024,2025-12-09 10:52:30.745793,20.839489119194305,15.189557933574193,6.939619905337688,0.3189640749180973,0.596252019933119,4,442.00852352731073,474.4209993002478
F002,2025-06-29 10:52:30.822434,17.802645567894036,23.582662312768477,6.109828862756167,0.24259005231655673,0.380900616222491,2,476.91793810504697,379.0571694051697
F005,2025-11-01 10:52:30.770638,12.258441983846451,13.523495717770409,6.159888795337959,0.38788574356198147,0.5584052668134374,4,533.2719731919892,509.2764072010082
F048,2025-07-02 10:52:30.825891,30.45918404156673,70.5022154094839,6.400430188792946,0.873301097736363,0.47719631883064717,1,630.1690225119848,348.58822003211486
F031,2025-06-13 10:52:30.763783,17.561021514619206,84.16027827782358,6.526609704860191,0.35538271015849926,0.6766726344348051,4,461.41355972399964,556.143889065114
F029,2025-11-02 10:52:30.816958,26.164615432449995,56.96532970459468,6.411669656399631,0.5404508775977358,0.5144622223774207,4,520.0419364978712,564.7420291300486
F016,2025-09-21 10:52:30.764272,18.530765595355888,64.41097084437943,6.599016399354412,0.4753069770974079,0.5345386052318302,3,588.9706050438554,550.9861125990005
F041,2025-07-21 10:52:30.825795,24.735277495066324,39.09414976936682,6.556939972187269,0.41426862555995153,0.5407591295761641,2,456.52231125987754,428.48748647394257
F050,2025-12-30 10:52:30.784758,28.430522820894655,91.42945872503753,6.077223669122285,0.45801184999777833,0.6471752963634417,1,379.8085232498827,480.20394113752434
F040,2025-07-24 10:52:30.752389,33.01294359465877,50.39319730022112,6.953980164229225,0.5072176002970229,0.6574863347413245,4,595.0295963690774,608.4821782883704
F001,2026-03-18 10:52:30.746881,18.29421312265152,54.27614126785602,6.456037915452147,0.67590907167412,0.8198828140799116,2,521.3556828794285,438.6158532287018
F015,2026-03-11 10:52:30.791026,26.080108061763525,85.21706821512807,7.260224104181127,0.6885310214887145,0.6538540250437689,2,456.63692020082266,517.2449814011051
F042,2025-04-30 10:52:30.741092,5.67208099584386,63.920673597478796,5.916377783606161,0.4277143493110659,0.5055991923396123,3,513.714132719375,418.5925439251017
F019,2025-06-10 10:52:30.819104,29.65488875656577,81.9822298336661,6.238938883288877,0.3400654666622983,0.653908612870648,1,381.56852252357766,513.3157246741006
F006,2025-11-03 10:52:30.782572,20.004312041268342,73.64788066459946,5.809088070276162,0.6610459442393871,0.7415390190775217,4,316.5471056481495,665.3033958524343
F028,2025-04-10 10:52:30.761357,20.277786290485658,92.78906195357587,7.055314856389359,0.5093475925190383,0.7781102111636644,1,430.60985498355814,488.64360550038015
F033,2026-01-14 10:52:30.814904,6.374086554380895,61.83708868024179,7.8349224080963955,0.47593704209103393,0.6293267717108112,3,437.32670232330656,499.4206849030321
F034,2025-06-18 10:52:30.832861,29.550153336194874,53.56165666856979,6.8640332108413915,0.8518607179328019,0.6093893161302039,4,668.0105426886317,637.1533508103068
F017,2026-03-29 10:52:30.776812,28.70944537484663,76.29748192428619,6.597546337177957,0.39657819914053377,0.2910043394779575,1,590.9701037735235,356.34822878393527
F038,2025-06-20 10:52:30.787460,29.77039808612103,29.67794714546023,6.231870320075172,0.282242222849717,0.5465796905603347,1,600.9745613557532,238.7300099381742
F039,2025-10-20 10:52:30.757043,30.377177066825666,82.71373483342916,6.848840976941462,0.6141134383559379,0.7919673306062388,3,612.0550856107302,623.5405235642447
F008,2025-09-10 10:52:30.776686,20.764403454171365,70.74771472732144,6.42424159131586,0.3885498804045592,0.8265968055508564,3,420.28857377112365,529.5009025140861
F033,2026-03-08 10:52:30.796426,29.062306213968746,97.40383210100742,6.954558814616641,0.23207791853822346,0.636274974661247,2,561.8427871595857,511.9281532168981
F038,2025-08-11 10:52:30.768628,25.28274693366795,77.76022746680428,7.0137867429240455,0.475134077810454,0.593476734912916,1,530.3005651191547,432.9951471331715
F014,2025-12-03 10:52:30.797133,28.73621196287431,82.70588565510914,7.094452404013849,0.6262807056193758,0.4546474625394459,1,318.25368908816546,369.4897397243283
F001,2025-05-01 10:52:30.747591,23.497069297541056,18.127927723779774,6.749964311591759,0.5864800138639484,0.5760254860838044,4,539.8082940849678,589.8602322018924
F010,2025-08-19 10:52:30.746305,33.234936224947205,42.27646108688159,6.798115669041857,0.1871481502561323,0.7170001049940171,4,370.45747702811775,601.0000041508005
F020,2026-02-03 10:52:30.772894,25.50425704741343,79.77934127331955,6.7211450502540835,0.6774514865720102,0.5016734946940887,3,464.39003448664766,544.1968479644906
F049,2026-01-27 10:52:30.754402,22.278017493664905,30.914995175702025,6.751365910435115,0.33146774982622695,0.7109693322468679,3,398.5142382120979,586.2564644516863
F008,2025-11-14 10:52:30.819674,29.392255563950663,55.88521735846315,5.73599738456409,0.191629368739055,0.18795702524180302,1,488.0084520722171,297.9182408732639
F030,2025-05-21 10:52:30.824229,25.38777744113943,37.88007999322293,5.900981267262995,0.4983687573321653,0.758867231773017,4,465.10128533549,630.2167686348774
F033,2026-03-11 10:52:30.747339,35.081617737815314,91.9887452233223,5.524665315212028,0.26780247480298397,0.7745033573656002,1,455.0642784416473,416.24102611326185
F017,2025-06-15 10:52:30.800462,28.884808889827127,27.25590162296375,6.6713420400998835,0.2536184359986804,0.5190960748367742,4,479.883443250011,532.7819051323083
F030,2026-02-04 10:52:30.769387,24.949383627910855,79.87686621007404,7.633502350744755,0.6947491065412359,0.6380123466584099,1,537.1687600661375,532.0019217393383
F045,2026-03-07 10:52:30.805411,24.043508502497744,23.368027051531886,5.9916662314182965,0.4004196771689924,0.6065563461031699,1,551.0233859941297,397.25386149087643
F005,2025-06-26 10:52:30.823880,43.27852627958564,0.0,6.509615914528032,0.34173779451001185,0.6943768939708803,1,541.5995618363436,364.62353657807546
F046,2025-07-10 10:52:30.816493,30.682634616752495,40.498995779365096,5.811210147765871,0.48295138478060473,0.5227337111133417,1,512.4083424829545,350.3017799577015
F014,2025-05-19 10:52:30.792420,23.132465484494524,23.20230621883635,6.259095620184591,0.260328436684931,0.4673073933078875,3,577.3378933583488,489.26949591839343
F003,2026-03-27 10:52:30.764798,31.15588618658031,55.071293237822715,5.804311334517434,0.7859757775170754,0.5898091451359935,1,696.2377431216186,492.7333950631649
F039,2026-01-10 10:52:30.776420,8.539486381701295,85.44033943438419,7.230296647123508,0.5198700722721615,0.5781357143004655,3,387.17293647218753,509.1006055029128
F040,2025-08-10 10:52:30.748842,32.41219749157622,80.01341082304867,6.310280952183076,0.4734035967771933,0.5825696706019389,1,553.505727555596,554.6503417496385
F046,2025-04-17 10:52:30.831647,18.536431503853507,0.0,4.929910514469549,0.6458861326150891,0.5808604701747839,1,402.96068616145965,315.6834670327009
F018,2025-11-21 10:52:30.754681,30.38029972291353,16.87540366543147,6.746674977979703,0.5117532029418739,0.8017089207764709,3,565.7810949614102,530.1274179594373
F034,2025-08-24 10:52:30.820757,27.83704658615617,73.26704683574084,7.548036283310333,0.36521893412865714,0.3458757820373493,3,409.4595894998678,452.4138724374009
F039,2025-05-01 10:52:30.798437,21.920214400904207,64.00711179529242,6.857317118523983,0.7187708140902317,0.7307542605274548,1,639.8776982195694,561.6490321387319
F034,2026-03-13 10:52:30.766254,30.007596362628746,57.61151273600123,6.559351129122273,0.6091692305608527,0.7107413697399596,4,412.63652132071786,576.4701213157363
F049,2025-12-08 10:52:30.776560,36.60943564460682,26.026383629477607,6.646142483144181,0.5622018492919468,0.27833649748510586,1,450.3387288963171,492.5122101626233
F027,2025-05-22 10:52:30.808256,18.430430684078214,54.361613078000865,6.600528237431,0.23196572084311806,0.6365516045470998,3,559.8359222274289,483.60686534655497
F020,2025-04-08 10:52:30.824810,39.43468293613552,0.0,6.952319723251482,0.3693239658294276,0.5590223897153518,4,740.6541127811172,611.2002109135606
F011,2025-10-29 10:52:30.791673,25.491631441324262,38.80305176569361,7.128030110294436,0.5748176713598842,0.7973162446106443,3,376.65425358310364,610.3120699045439
F006,2025-07-10 10:52:30.741340,21.736992423832632,0.0,6.149884481776824,0.5133468546885871,0.39359678542951176,4,562.0182950133836,559.1682194663808
F046,2025-10-25 10:52:30.777222,12.27418896134226,58.80447315928395,5.839918721290602,0.49450994355824063,0.6582163105629587,1,536.1132080759646,466.28543415569516
F008,2026-02-21 10:52:30.794623,17.223461848731944,28.107274505437402,5.967261112443306,0.549250085670591,0.5669438760544595,4,394.41737406679283,550.3438379108711
F029,2025-05-18 10:52:30.808987,41.96537193171183,65.13654428376074,6.573681999364776,0.3942896528388048,0.5554753630365233,4,294.8725136475486,518.6638781445633
F040,2026-03-04 10:52:30.756343,27.063329356919542,56.18808652358974,6.26123511229704,0.4620927801209767,0.6318827592514629,4,808.2363919776226,630.5710992231838
F026,2025-08-09 10:52:30.798967,20.421270885406656,64.61466366165314,5.642053245482268,0.5004937639207356,0.7838344295790509,1,524.0466428592218,478.70494886878345
F020,2025-07-10 10:52:30.777557,31.696526768855943,82.37919491497746,6.453731393459853,0.6060863296919473,0.6569495663107349,1,279.5951764870467,497.7804515695284
F039,2025-06-08 10:52:30.820829,23.04635034615726,84.82067288655614,6.162038625391543,0.6967513680448204,0.491484871132157,2,594.115470709906,508.288096109302
F039,2025-05-23 10:52:30.743857,11.13641095966692,51.24311410894887,5.898455588946376,0.5490190387231098,0.5861489106611132,2,389.2389991299109,341.1062532165642
F031,2025-09-14 10:52:30.754090,16.8066577065521,67.23659732993092,6.425037684193372,0.5160502163752907,0.5852776481466475,2,527.5499495959775,437.62496954879975
F018,2025-09-12 10:52:30.796132,34.228051191162976,54.13948979575035,6.400341018362702,0.7892450651531724,0.8955154557918514,1,562.4557773603565,523.0045193487517
F028,2025-05-13 10:52:30.814834,15.797847017107342,45.78775051687416,6.417504052115609,0.7388677751694663,0.4735747541646308,4,397.52485009956104,541.9342013924369
F035,2025-10-20 10:52:30.786720,16.86917501510802,62.213069474259406,6.19568967097937,0.17604311431548814,0.5653890606549729,3,644.687923795392,488.5946424172296
F049,2025-10-22 10:52:30.822392,18.5502035508933,37.23535440611791,6.634533731230079,0.6413561073685474,0.46083731987713866,4,536.9335144081651,557.244013082197
F013,2025-10-06 10:52:30.790300,25.024493815970793,36.14307129394046,6.053813647875372,0.5785731921626991,0.8287234597348774,4,554.9538268503322,641.9498565391526
F002,2025-08-03 10:52:30.825949,35.21892087000369,70.78946779734831,5.768072154069479,0.800171551248506,0.8254435760513227,1,371.7639071837434,465.2011685800841
F025,2025-09-12 10:52:30.811033,28.741146239125346,29.244168571421678,6.303594684510297,0.6462624832354641,0.7055073311080475,4,453.1667388809164,567.6370957728343
F012,2025-05-23 10:52:30.814607,25.105108529600884,12.39244502454028,6.482388719117407,0.6132251769865388,0.9206865743867263,3,285.1232268954677,615.4816439422362
F014,2025-05-17 10:52:30.833374,24.997806359706495,57.52619119635149,7.189961630597576,0.2648383355593533,0.498928699797352,1,561.9031094681511,399.48640701546833
F043,2025-04-06 10:52:30.754278,28.690589921155237,74.35455480074384,5.862896971743376,0.5221404181367598,0.7449463875316112,3,466.6763411510872,602.9454826022431
F005,2025-04-22 10:52:30.778179,20.144880887263856,41.71067986907077,7.571838450035594,0.5466125289089637,0.5138339206814362,3,479.7165487181507,582.8671438197324
F036,2025-08-13 10:52:30.816353,30.601913197571204,22.93649187576377,7.081703696553866,0.5529917612084524,0.6971093990354814,4,515.3519329556672,640.7521483147825
F036,2025-07-14 10:52:30.822211,33.46558801388353,82.82286503422299,6.979721525492439,0.5355048690942878,0.6192537479756067,3,614.1194054547615,639.4832024455844
F001,2025-10-18 10:52:30.828132,30.256762506269,66.86941145819574,5.959122888362652,0.7426747972631011,0.42918100035340156,4,468.88030074216977,573.3045776858157
F049,2025-08-04 10:52:30.766574,29.091812097947145,73.52670226768228,7.379430321421362,0.6236425393334635,0.6594042203856036,3,453.36054225015283,583.8991802418307
F003,2025-11-27 10:52:30.829380,30.932537863022464,67.82926161809198,7.229505202196167,0.6650882481838466,0.784885684495157,2,464.00704113570896,646.8481855711054
F047,2025-11-30 10:52:30.806361,34.99372894067051,78.31391256825063,6.9886219442597675,0.26139333616340504,0.4737842687309896,1,264.77352744392965,508.2647865941434
F030,2025-07-20 10:52:30.795041,34.9923961586034,62.287016369404206,6.64215686830168,0.553476750939199,0.5221201181556163,3,484.8698367358931,536.5444433584476
F017,2025-09-03 10:52:30.828528,26.683233691161373,52.80206127082825,7.482751903973645,0.341723715152237,0.5037106203833444,4,579.6044819441687,622.9546687070547
F004,2025-04-12 10:52:30.807933,23.580849303398367,91.28117974713821,5.827713706245749,0.4370604220295043,0.7472247358274585,4,374.2853378885466,583.1197035072837
F036,2026-01-20 10:52:30.754927,27.268413946688515,2.171702857746155,6.0428348329997315,0.310297095928204,0.5306847464231167,2,616.6472548917543,493.5951772511475
F042,2025-10-29 10:52:30.816437,17.237797881489854,44.99575946845061,7.791769623649216,0.7500595123109679,0.583857095368327,1,351.9961258583371,464.59732199869006
F011,2025-07-07 10:52:30.821864,11.60993650316369,73.68760703676979,6.750667930482806,0.2926110136359481,0.6381757099783216,4,367.0837256893283,493.4122689035768
F049,2026-02-25 10:52:30.832391,25.518267185722014,76.0491613628272,7.186846488242452,0.5229368209008666,0.4629816419547782,3,548.4860585604811,593.0963610485472
F032,2026-01-19 10:52:30.830723,18.637214162224637,77.71750747311582,6.383324385177106,0.09663312986599498,0.6411584469440427,2,496.4725370382669,459.980061874555
F032,2025-08-15 10:52:30.754873,34.15998017606954,53.235273601093674,6.801388373117384,0.5712853254587353,0.3946562221358618,1,545.4750888314585,365.15410521315226
F013,2026-02-09 10:52:30.794701,21.156881468898376,75.81895479286582,7.14445502744992,0.4680816728248266,0.8250721035326031,1,395.61602694746244,526.1746677320638
F004,2026-03-26 10:52:30.790873,16.254089438218156,32.15639110164555,6.477342967730747,0.57230000021243,0.5203685707806727,2,424.0521434609965,401.0170715568295
F016,2026-01-01 10:52:30.826142,30.861612236773865,63.370065248948514,5.766682819590459,0.5251629501226065,0.8749971934971243,2,341.5642912876583,544.0178677856403
F013,2025-05-04 10:52:30.818140,26.632047282063684,0.0,6.56913724235778,0.45024173198521883,0.887408260120409,3,436.01996570949655,466.0480738467055
F022,2026-02-06 10:52:30.808888,12.71706906165834,35.20752056738509,6.965394605867066,0.3084183565285206,0.8920066869373839,3,599.778060304807,535.2889110609825
F025,2025-06-13 10:52:30.805917,21.011621195217487,62.698005264327506,5.419728687909389,0.6934017580029688,0.4989107166781209,4,263.9707723461115,548.4555904241416
F023,2026-03-30 10:52:30.813100,29.256428132988038,54.98862272028826,6.022562807527369,0.44626798680006574,0.5253705453825507,2,518.9906851738048,417.2799390554704
F048,2025-10-07 10:52:30.792193,20.978283100354478,79.86374878004138,6.388018417913456,0.5263500984832931,0.3984182321459939,3,520.8102586714762,560.8422253357589
F029,2025-05-06 10:52:30.816255,23.87918314925317,8.484760418617746,6.1398367340197915,0.4402678840082818,0.7227239008448371,3,480.66239983722625,458.39486744439654
F008,2026-01-05 10:52:30.762759,17.705965839369874,0.0,6.55014653577684,0.7852190725222816,0.566897214631369,4,362.8463752262868,556.7410324570308
F046,2025-10-22 10:52:30.761714,29.991281883689126,16.154316824909756,5.93781468473932,0.7817510930301613,0.5959710427920466,3,495.23734177920585,439.67910486878736
F015,2025-07-18 10:52:30.743353,25.131500624588092,93.78416369072187,6.4199720703244605,0.6349298379563029,0.6325270820892013,2,417.3934356473536,573.606519684198
F049,2025-12-08 10:52:30.784744,18.49206901166054,16.537969020514318,6.072605952983636,0.504437788357375,0.681667586740534,2,472.63424505009937,509.4867925160298
F030,2025-05-29 10:52:30.822127,24.977619872045494,9.593207734063327,6.175369678435941,0.3673167927781421,0.6253900481899237,2,529.7185054284344,375.76179776928683
F043,2025-05-05 10:52:30.783967,19.800991565825196,49.850236532496105,6.724569638521852,0.3407233363499994,0.4631830718117679,2,542.5442130553241,426.877879479948
F030,2025-05-05 10:52:30.754076,30.937368453823826,89.8619343951539,6.410264850071949,0.34297020676824896,0.4588820494774821,1,390.3749207989664,358.67742568175765
F024,2025-07-06 10:52:30.834692,27.417108867653063,24.930291434959233,6.553319926918197,0.8360229465486744,0.7741297188627161,3,488.50979515334654,596.3069621178855
F026,2025-11-10 10:52:30.790482,33.34914038082658,65.07025555283991,6.346353190482029,0.41581154588002034,0.5839824793063046,2,554.0218299805673,440.9631646968431
F001,2025-11-26 10:52:30.779156,29.93789861408057,21.487152044397934,6.9574062771744165,0.48345385080447323,0.5922853766369022,2,436.6452857624638,533.4198220036433
F029,2025-09-18 10:52:30.775574,28.545874904952285,28.748001491601126,6.176746789633914,0.49745189288293173,0.5829293419819847,4,426.4494357908679,498.79427807990453
F029,2025-07-04 10:52:30.806873,13.620820884439658,73.92998793765942,6.1603003273599075,0.5500938895061407,0.7235539874500854,3,497.1233654571198,497.1267440040458
F047,2025-12-03 10:52:30.743009,40.245780436432604,30.56862481775104,7.275287864719896,0.46335398513820975,0.4604991647867869,1,502.5029724375688,367.03404799581375
F045,2025-08-06 10:52:30.764688,40.12598066150495,77.85865112852116,6.303043224030093,0.3539733622614645,0.5643558757883026,1,480.6313383741575,432.84757477130694
F009,2025-12-06 10:52:30.768046,33.55290564990782,81.75223561302798,6.7606653111493475,0.40655635790801187,0.5832518046373881,3,545.2436817893926,599.085936036576
